quality_grade,observed_on_details.month,observed_on_details.year,taxon.name,taxon.observations_count,user.observations_count,Atlanta,Size_mm,Bright_Colors,Contrasting_markings,Diurnal,Unique_Morphology,Web_Decoration,Web_Size (rough),Seasonal_Peak,Polymorphic
1,9,2018,Neoscona crucifera,24246,3769,Not Atlanta,14.3,yes,no,no,no,no,large,Fall,no
1,9,2018,Trichonephila clavipes,27897,75,Not Atlanta,28.25,yes,yes,yes,yes,no,large,Fall,no
1,9,2018,Argiope aurantia,52594,52,Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2018,Trichonephila clavipes,27897,12133,Not Atlanta,28.25,yes,yes,yes,yes,no,large,Fall,no
1,9,2018,Gasteracantha cancriformis,24494,12133,Not Atlanta,8.13,yes,yes,yes,yes,yes,large,Fall,no
1,9,2018,Verrucosa arenata,7235,8451,Atlanta,7.83,yes,yes,yes,yes,no,medium,Fall,no
1,9,2018,Mangora gibberosa,1468,12133,Not Atlanta,9.1,yes,yes,yes,no,no,small,Fall,no
1,9,2018,Trichonephila clavipes,27897,3,Not Atlanta,28.25,yes,yes,yes,yes,no,large,Fall,no
1,9,2018,Argiope aurantia,52594,20,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2018,Trichonephila clavipes,27897,12133,Not Atlanta,28.25,yes,yes,yes,yes,no,large,Fall,no
1,9,2018,Gasteracantha cancriformis,24494,12133,Not Atlanta,8.13,yes,yes,yes,yes,yes,large,Fall,no
1,9,2018,Argiope aurantia,52594,155,Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2018,Argiope aurantia,52594,230,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2018,Trichonephila clavipes,27897,12133,Not Atlanta,28.25,yes,yes,yes,yes,no,large,Fall,no
1,9,2018,Trichonephila clavipes,27897,12133,Not Atlanta,28.25,yes,yes,yes,yes,no,large,Fall,no
1,9,2018,Gasteracantha cancriformis,24494,1456,Not Atlanta,8.13,yes,yes,yes,yes,yes,large,Fall,no
0,9,2018,Neoscona crucifera,24246,63,Not Atlanta,14.3,yes,no,no,no,no,large,Fall,no
1,9,2018,Trichonephila clavata,6803,94,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2018,Argiope aurantia,52594,1004,Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2018,Trichonephila clavata,6803,10,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
0,9,2018,Neoscona crucifera,24246,63,Not Atlanta,14.3,yes,no,no,no,no,large,Fall,no
1,9,2018,Trichonephila clavata,6803,94,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2018,Argiope aurantia,52594,1004,Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2018,Trichonephila clavata,6803,10,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
0,9,2018,Acanthepeira stellata,1600,463,Not Atlanta,11.5,no,no,no,yes,no,medium,Summer,no
1,9,2018,Argiope aurantia,52594,13817,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2018,Argiope aurantia,52594,172,Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2018,Argiope aurantia,52594,1,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
0,9,2018,Neoscona crucifera,24246,127,Not Atlanta,14.3,yes,no,no,no,no,large,Fall,no
1,9,2018,Argiope aurantia,52594,3,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2018,Gasteracantha cancriformis,24494,308,Not Atlanta,8.13,yes,yes,yes,yes,yes,large,Fall,no
1,9,2018,Neoscona domiciliorum,3944,8821,Not Atlanta,11.6,no,yes,no,no,no,large,Fall,yes
1,9,2018,Argiope aurantia,52594,8821,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2018,Argiope aurantia,52594,13817,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2018,Trichonephila clavata,6803,6889,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2018,Gasteracantha cancriformis,24494,340,Not Atlanta,8.13,yes,yes,yes,yes,yes,large,Fall,no
1,9,2018,Argiope aurantia,52594,599,Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
0,9,2018,Larinioides cornutus,10285,172,Atlanta,10.25,no,no,no,no,no,medium,Summer,no
1,9,2018,Gasteracantha cancriformis,24494,123,Not Atlanta,8.13,yes,yes,yes,yes,yes,large,Fall,no
0,9,2018,Neoscona crucifera,24246,1049,Atlanta,14.3,yes,no,no,no,no,large,Fall,no
1,9,2018,Gasteracantha cancriformis,24494,7,Atlanta,8.13,yes,yes,yes,yes,yes,large,Fall,no
1,9,2018,Argiope aurantia,52594,264,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2018,Argiope aurantia,52594,138,Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2018,Argiope aurantia,52594,2,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2018,Argiope aurantia,52594,152,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2018,Verrucosa arenata,7235,92,Not Atlanta,7.83,yes,yes,yes,yes,no,medium,Fall,no
1,9,2018,Verrucosa arenata,7235,13817,Not Atlanta,7.83,yes,yes,yes,yes,no,medium,Fall,no
1,9,2018,Gasteracantha cancriformis,24494,155,Atlanta,8.13,yes,yes,yes,yes,yes,large,Fall,no
1,9,2018,Gasteracantha cancriformis,24494,1680,Not Atlanta,8.13,yes,yes,yes,yes,yes,large,Fall,no
1,9,2018,Argiope aurantia,52594,767,Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2018,Argiope aurantia,52594,17,Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2018,Argiope aurantia,52594,6429,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2018,Argiope aurantia,52594,256,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2018,Neoscona domiciliorum,3944,2,Not Atlanta,11.6,no,yes,no,no,no,large,Fall,yes
1,9,2018,Argiope aurantia,52594,2,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2018,Trichonephila clavipes,27897,2,Not Atlanta,28.25,yes,yes,yes,yes,no,large,Fall,no
1,9,2018,Micrathena sagittata,3882,176,Not Atlanta,7.75,yes,yes,yes,yes,no,medium,Fall,no
1,9,2018,Argiope aurantia,52594,13549,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2018,Argiope aurantia,52594,427,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2018,Gasteracantha cancriformis,24494,14,Not Atlanta,8.13,yes,yes,yes,yes,yes,large,Fall,no
1,9,2018,Mecynogea lemniscata,2660,1345,Atlanta,7.5,yes,yes,yes,no,yes,medium,Summer,no
1,9,2018,Argiope aurantia,52594,1345,Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2018,Neoscona crucifera,24246,173,Not Atlanta,14.3,yes,no,no,no,no,large,Fall,no
1,9,2018,Trichonephila clavipes,27897,1437,Not Atlanta,28.25,yes,yes,yes,yes,no,large,Fall,no
1,9,2018,Gasteracantha cancriformis,24494,1437,Not Atlanta,8.13,yes,yes,yes,yes,yes,large,Fall,no
1,9,2018,Verrucosa arenata,7235,1437,Not Atlanta,7.83,yes,yes,yes,yes,no,medium,Fall,no
1,9,2018,Micrathena gracilis,10523,208,Not Atlanta,8.88,yes,yes,yes,yes,no,medium,Fall,no
1,9,2018,Argiope aurantia,52594,53,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2018,Argiope aurantia,52594,1,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2018,Argiope aurantia,52594,12133,Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2018,Gasteracantha cancriformis,24494,10273,Atlanta,8.13,yes,yes,yes,yes,yes,large,Fall,no
1,9,2018,Argiope aurantia,52594,911,Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2018,Trichonephila clavipes,27897,2,Not Atlanta,28.25,yes,yes,yes,yes,no,large,Fall,no
1,9,2018,Argiope aurantia,52594,13549,Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2018,Cyclosa turbinata,1607,13817,Not Atlanta,4.25,no,no,yes,yes,yes,small,Fall,no
1,9,2018,Micrathena gracilis,10523,13817,Not Atlanta,8.88,yes,yes,yes,yes,no,medium,Fall,no
1,9,2018,Trichonephila clavata,6803,247,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2018,Argiope aurantia,52594,336,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2018,Argiope aurantia,52594,29,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2018,Neoscona arabesca,6968,13549,Atlanta,7.48,yes,no,no,no,no,medium,Summer,no
1,9,2018,Argiope aurantia,52594,265,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
0,9,2018,Neoscona crucifera,24246,5,Not Atlanta,14.3,yes,no,no,no,no,large,Fall,no
1,9,2018,Neoscona crucifera,24246,68,Atlanta,14.3,yes,no,no,no,no,large,Fall,no
1,9,2018,Verrucosa arenata,7235,911,Atlanta,7.83,yes,yes,yes,yes,no,medium,Fall,no
1,9,2018,Argiope aurantia,52594,121,Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2018,Argiope aurantia,52594,1049,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2018,Trichonephila clavipes,27897,30,Not Atlanta,28.25,yes,yes,yes,yes,no,large,Fall,no
1,9,2018,Gasteracantha cancriformis,24494,215,Atlanta,8.13,yes,yes,yes,yes,yes,large,Fall,no
1,9,2018,Neoscona domiciliorum,3944,14,Not Atlanta,11.6,no,yes,no,no,no,large,Fall,yes
1,9,2018,Argiope aurantia,52594,82,Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2018,Trichonephila clavipes,27897,2063,Not Atlanta,28.25,yes,yes,yes,yes,no,large,Fall,no
1,9,2018,Argiope aurantia,52594,206,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2018,Gasteracantha cancriformis,24494,773,Not Atlanta,8.13,yes,yes,yes,yes,yes,large,Fall,no
1,9,2018,Neoscona domiciliorum,3944,10273,Not Atlanta,11.6,no,yes,no,no,no,large,Fall,yes
1,9,2018,Verrucosa arenata,7235,127,Not Atlanta,7.83,yes,yes,yes,yes,no,medium,Fall,no
1,9,2018,Gasteracantha cancriformis,24494,79,Not Atlanta,8.13,yes,yes,yes,yes,yes,large,Fall,no
1,9,2018,Trichonephila clavipes,27897,18,Not Atlanta,28.25,yes,yes,yes,yes,no,large,Fall,no
1,9,2018,Gasteracantha cancriformis,24494,38,Not Atlanta,8.13,yes,yes,yes,yes,yes,large,Fall,no
1,9,2018,Argiope aurantia,52594,15,Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2018,Argiope aurantia,52594,850,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2018,Neoscona domiciliorum,3944,850,Not Atlanta,11.6,no,yes,no,no,no,large,Fall,yes
1,9,2018,Trichonephila clavipes,27897,510,Not Atlanta,28.25,yes,yes,yes,yes,no,large,Fall,no
1,9,2018,Gasteracantha cancriformis,24494,127,Not Atlanta,8.13,yes,yes,yes,yes,yes,large,Fall,no
0,9,2018,Neoscona domiciliorum,3944,1533,Not Atlanta,11.6,no,yes,no,no,no,large,Fall,yes
0,9,2018,Neoscona domiciliorum,3944,1533,Not Atlanta,11.6,no,yes,no,no,no,large,Fall,yes
1,9,2018,Larinioides cornutus,10285,1533,Not Atlanta,10.25,no,no,no,no,no,medium,Summer,no
1,9,2018,Gasteracantha cancriformis,24494,6429,Not Atlanta,8.13,yes,yes,yes,yes,yes,large,Fall,no
1,9,2018,Micrathena gracilis,10523,6429,Not Atlanta,8.88,yes,yes,yes,yes,no,medium,Fall,no
1,8,2018,Argiope aurantia,52594,261,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,8,2018,Neoscona crucifera,24246,463,Not Atlanta,14.3,yes,no,no,no,no,large,Fall,no
1,8,2018,Gasteracantha cancriformis,24494,89,Not Atlanta,8.13,yes,yes,yes,yes,yes,large,Fall,no
1,8,2018,Micrathena gracilis,10523,46,Not Atlanta,8.88,yes,yes,yes,yes,no,medium,Fall,no
1,8,2018,Trichonephila clavipes,27897,46,Not Atlanta,28.25,yes,yes,yes,yes,no,large,Fall,no
1,8,2018,Argiope aurantia,52594,133,Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,8,2018,Argiope aurantia,52594,133,Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,8,2018,Trichonephila clavipes,27897,2,Not Atlanta,28.25,yes,yes,yes,yes,no,large,Fall,no
1,8,2018,Micrathena gracilis,10523,12133,Atlanta,8.88,yes,yes,yes,yes,no,medium,Fall,no
1,8,2018,Argiope aurantia,52594,1,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,8,2018,Argiope aurantia,52594,73,Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
0,8,2018,Neoscona crucifera,24246,2435,Atlanta,14.3,yes,no,no,no,no,large,Fall,no
1,8,2018,Argiope aurantia,52594,76,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,8,2018,Neoscona crucifera,24246,1662,Atlanta,14.3,yes,no,no,no,no,large,Fall,no
1,8,2018,Argiope aurantia,52594,92,Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,8,2018,Argiope aurantia,52594,15,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,8,2018,Verrucosa arenata,7235,211,Not Atlanta,7.83,yes,yes,yes,yes,no,medium,Fall,no
1,8,2018,Argiope aurantia,52594,17829,Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,8,2018,Trichonephila clavata,6803,24,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,8,2018,Verrucosa arenata,7235,2283,Not Atlanta,7.83,yes,yes,yes,yes,no,medium,Fall,no
1,8,2018,Argiope aurantia,52594,655,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,8,2018,Araneus bicentenarius,2593,341,Not Atlanta,24.75,no,yes,no,yes,no,large,Summer,no
0,8,2018,Neoscona domiciliorum,3944,341,Not Atlanta,11.6,no,yes,no,no,no,large,Fall,yes
1,8,2018,Argiope aurantia,52594,116,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,8,2018,Trichonephila clavipes,27897,5,Not Atlanta,28.25,yes,yes,yes,yes,no,large,Fall,no
1,8,2018,Neoscona crucifera,24246,17829,Atlanta,14.3,yes,no,no,no,no,large,Fall,no
1,8,2018,Argiope aurantia,52594,420,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,8,2018,Micrathena sagittata,3882,12,Not Atlanta,7.75,yes,yes,yes,yes,no,medium,Fall,no
1,8,2018,Metepeira labyrinthea,1043,17829,Atlanta,5.85,no,no,no,no,yes,medium,Fall,no
1,8,2018,Trichonephila clavata,6803,7,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,8,2018,Verrucosa arenata,7235,167,Not Atlanta,7.83,yes,yes,yes,yes,no,medium,Fall,no
1,8,2018,Argiope aurantia,52594,1345,Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,8,2018,Argiope aurantia,52594,44,Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,8,2018,Argiope aurantia,52594,173,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,8,2018,Trichonephila clavipes,27897,2063,Not Atlanta,28.25,yes,yes,yes,yes,no,large,Fall,no
1,8,2018,Trichonephila clavipes,27897,28,Not Atlanta,28.25,yes,yes,yes,yes,no,large,Fall,no
0,8,2018,Neoscona crucifera,24246,6519,Not Atlanta,14.3,yes,no,no,no,no,large,Fall,no
1,8,2018,Trichonephila clavipes,27897,2283,Not Atlanta,28.25,yes,yes,yes,yes,no,large,Fall,no
1,8,2018,Trichonephila clavipes,27897,2,Not Atlanta,28.25,yes,yes,yes,yes,no,large,Fall,no
1,8,2018,Micrathena gracilis,10523,1311,Not Atlanta,8.88,yes,yes,yes,yes,no,medium,Fall,no
1,8,2018,Argiope aurantia,52594,87,Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,8,2018,Araneus marmoreus,12333,17,Not Atlanta,13.5,yes,yes,yes,no,no,medium,Fall,yes
1,8,2018,Gasteracantha cancriformis,24494,591,Not Atlanta,8.13,yes,yes,yes,yes,yes,large,Fall,no
1,8,2018,Argiope aurantia,52594,591,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,8,2018,Argiope aurantia,52594,240,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,8,2018,Verrucosa arenata,7235,3121,Not Atlanta,7.83,yes,yes,yes,yes,no,medium,Fall,no
1,8,2018,Argiope aurantia,52594,119,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
0,8,2018,Neoscona crucifera,24246,591,Not Atlanta,14.3,yes,no,no,no,no,large,Fall,no
1,8,2018,Argiope trifasciata,18013,21,Not Atlanta,20,yes,yes,yes,no,yes,large,Fall,no
1,8,2018,Argiope aurantia,52594,5263,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,8,2018,Trichonephila clavipes,27897,40,Not Atlanta,28.25,yes,yes,yes,yes,no,large,Fall,no
1,8,2018,Mecynogea lemniscata,2660,12133,Atlanta,7.5,yes,yes,yes,no,yes,medium,Summer,no
1,8,2018,Trichonephila clavipes,27897,208,Not Atlanta,28.25,yes,yes,yes,yes,no,large,Fall,no
0,8,2018,Neoscona crucifera,24246,173,Not Atlanta,14.3,yes,no,no,no,no,large,Fall,no
1,8,2018,Trichonephila clavipes,27897,207,Not Atlanta,28.25,yes,yes,yes,yes,no,large,Fall,no
0,8,2018,Neoscona domiciliorum,3944,92,Not Atlanta,11.6,no,yes,no,no,no,large,Fall,yes
1,8,2018,Neoscona crucifera,24246,1311,Not Atlanta,14.3,yes,no,no,no,no,large,Fall,no
1,8,2018,Argiope aurantia,52594,68,Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,8,2018,Micrathena gracilis,10523,5939,Not Atlanta,8.88,yes,yes,yes,yes,no,medium,Fall,no
1,8,2018,Argiope aurantia,52594,8,Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,8,2018,Argiope aurantia,52594,5,Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,8,2018,Argiope aurantia,52594,784,Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,8,2018,Argiope aurantia,52594,1792,Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,8,2018,Gasteracantha cancriformis,24494,1792,Atlanta,8.13,yes,yes,yes,yes,yes,large,Fall,no
1,8,2018,Trichonephila clavipes,27897,8,Not Atlanta,28.25,yes,yes,yes,yes,no,large,Fall,no
1,8,2018,Micrathena gracilis,10523,646,Not Atlanta,8.88,yes,yes,yes,yes,no,medium,Fall,no
1,8,2018,Verrucosa arenata,7235,8451,Atlanta,7.83,yes,yes,yes,yes,no,medium,Fall,no
1,8,2018,Argiope aurantia,52594,87,Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,8,2018,Argiope aurantia,52594,176,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,8,2018,Argiope aurantia,52594,57,Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,8,2018,Trichonephila clavipes,27897,61,Not Atlanta,28.25,yes,yes,yes,yes,no,large,Fall,no
1,8,2018,Argiope aurantia,52594,16,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
0,8,2018,Argiope aurantia,52594,35,Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,8,2018,Argiope aurantia,52594,36,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
0,8,2018,Neoscona crucifera,24246,17829,Atlanta,14.3,yes,no,no,no,no,large,Fall,no
1,8,2018,Argiope aurantia,52594,10,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,8,2018,Argiope aurantia,52594,17829,Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,8,2018,Argiope aurantia,52594,12008,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,8,2018,Argiope aurantia,52594,206,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,8,2018,Argiope aurantia,52594,23649,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,8,2018,Argiope aurantia,52594,1662,Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,8,2018,Micrathena gracilis,10523,261,Not Atlanta,8.88,yes,yes,yes,yes,no,medium,Fall,no
1,8,2018,Trichonephila clavipes,27897,229,Not Atlanta,28.25,yes,yes,yes,yes,no,large,Fall,no
0,8,2018,Neoscona crucifera,24246,12008,Not Atlanta,14.3,yes,no,no,no,no,large,Fall,no
1,8,2018,Argiope aurantia,52594,439,Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,8,2018,Argiope aurantia,52594,1234,Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,8,2018,Argiope aurantia,52594,13817,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,8,2018,Trichonephila clavipes,27897,21,Not Atlanta,28.25,yes,yes,yes,yes,no,large,Fall,no
1,8,2018,Argiope aurantia,52594,117,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,8,2018,Argiope aurantia,52594,50,Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,8,2018,Micrathena sagittata,3882,12008,Not Atlanta,7.75,yes,yes,yes,yes,no,medium,Fall,no
0,8,2018,Neoscona crucifera,24246,38,Not Atlanta,14.3,yes,no,no,no,no,large,Fall,no
1,8,2018,Gasteracantha cancriformis,24494,1524,Not Atlanta,8.13,yes,yes,yes,yes,yes,large,Fall,no
1,8,2018,Argiope aurantia,52594,938,Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,8,2018,Argiope aurantia,52594,134,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,8,2018,Argiope aurantia,52594,22,Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,8,2018,Neoscona domiciliorum,3944,438,Not Atlanta,11.6,no,yes,no,no,no,large,Fall,yes
1,8,2018,Argiope aurantia,52594,54,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,8,2018,Trichonephila clavipes,27897,2063,Not Atlanta,28.25,yes,yes,yes,yes,no,large,Fall,no
1,8,2018,Micrathena gracilis,10523,8451,Atlanta,8.88,yes,yes,yes,yes,no,medium,Fall,no
1,8,2018,Argiope aurantia,52594,23,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,8,2018,Verrucosa arenata,7235,6429,Not Atlanta,7.83,yes,yes,yes,yes,no,medium,Fall,no
0,8,2018,Neoscona crucifera,24246,22,Atlanta,14.3,yes,no,no,no,no,large,Fall,no
1,8,2018,Argiope aurantia,52594,16,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,8,2018,Argiope aurantia,52594,399,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,8,2018,Argiope aurantia,52594,11,Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,8,2018,Verrucosa arenata,7235,469,Atlanta,7.83,yes,yes,yes,yes,no,medium,Fall,no
1,8,2018,Argiope aurantia,52594,37,Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,8,2018,Argiope aurantia,52594,23649,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,8,2018,Argiope aurantia,52594,29,Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,8,2018,Argiope aurantia,52594,37,Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,8,2018,Argiope aurantia,52594,3,Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,8,2018,Argiope aurantia,52594,79,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,8,2018,Argiope aurantia,52594,129,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,8,2018,Argiope aurantia,52594,574,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,8,2018,Verrucosa arenata,7235,11,Not Atlanta,7.83,yes,yes,yes,yes,no,medium,Fall,no
0,8,2018,Neoscona crucifera,24246,5,Atlanta,14.3,yes,no,no,no,no,large,Fall,no
1,8,2018,Neoscona domiciliorum,3944,72,Atlanta,11.6,no,yes,no,no,no,large,Fall,yes
1,8,2018,Gasteracantha cancriformis,24494,16,Atlanta,8.13,yes,yes,yes,yes,yes,large,Fall,no
1,8,2018,Argiope aurantia,52594,340,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,8,2018,Argiope trifasciata,18013,12,Not Atlanta,20,yes,yes,yes,no,yes,large,Fall,no
1,8,2018,Gasteracantha cancriformis,24494,9198,Atlanta,8.13,yes,yes,yes,yes,yes,large,Fall,no
1,8,2018,Argiope aurantia,52594,4900,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,8,2018,Trichonephila clavipes,27897,9,Not Atlanta,28.25,yes,yes,yes,yes,no,large,Fall,no
1,8,2018,Argiope aurantia,52594,118,Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
0,7,2018,Araneus bicentenarius,2593,40,Not Atlanta,24.75,no,yes,no,yes,no,large,Summer,no
1,7,2018,Trichonephila clavipes,27897,522,Not Atlanta,28.25,yes,yes,yes,yes,no,large,Fall,no
1,7,2018,Argiope aurantia,52594,17829,Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,7,2018,Trichonephila clavipes,27897,14,Not Atlanta,28.25,yes,yes,yes,yes,no,large,Fall,no
0,7,2018,Neoscona crucifera,24246,844,Not Atlanta,14.3,yes,no,no,no,no,large,Fall,no
1,7,2018,Argiope aurantia,52594,162,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,7,2018,Trichonephila clavipes,27897,45,Not Atlanta,28.25,yes,yes,yes,yes,no,large,Fall,no
1,7,2018,Micrathena gracilis,10523,72,Atlanta,8.88,yes,yes,yes,yes,no,medium,Fall,no
1,7,2018,Neoscona crucifera,24246,344,Atlanta,14.3,yes,no,no,no,no,large,Fall,no
1,7,2018,Argiope aurantia,52594,5,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,7,2018,Argiope aurantia,52594,594,Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,7,2018,Argiope aurantia,52594,705,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
0,7,2018,Larinioides cornutus,10285,5,Not Atlanta,10.25,no,no,no,no,no,medium,Summer,no
1,7,2018,Neoscona crucifera,24246,5,Not Atlanta,14.3,yes,no,no,no,no,large,Fall,no
1,7,2018,Argiope aurantia,52594,79,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,7,2018,Argiope aurantia,52594,424,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,7,2018,Araneus bicentenarius,2593,5,Not Atlanta,24.75,no,yes,no,yes,no,large,Summer,no
